created_at,full_text,retweet_count,favorite_count,screen_name
Tue Sep 28 21:03:47 +0000 2021,"People think being a parent is about teaching your kids, but really they’re the ones teaching us most of the time! Mi hijo, my favorite game day partner and style guide, I’m so proud to be your dad! 
Happy #NationalSonsDay #GoNico https://t.co/pHy6qKPPce",0,62,marceloclaure
Tue Sep 28 21:01:21 +0000 2021,"After the success of the #Inspiration4, if you had a golden ticket (cost is not an issue) would you go to space? https://t.co/T0VRsotzn6",1,9,marceloclaure
Tue Sep 28 18:33:48 +0000 2021,The love for the game of fútbol has no boundaries.  The sky is the limit (literally) for the Cholita Climbers in my country of #Bolivia🇧🇴🏔⚽ https://t.co/9UtY99iDCl,0,22,marceloclaure
Tue Sep 28 17:30:07 +0000 2021,Esta semana me reúno con @aczago para coordinar la temporada 2022; tenemos muchas cosas en mente para el próximo año. Nuestro DT será una pieza clave para el #PlanCentenario. https://t.co/30INNWAnNN,16,238,marceloclaure
Tue Sep 28 17:20:19 +0000 2021,"Quiero felicitar a los 11 jugadores del @Bolivar_Oficial por su convocatoria a la selección para los partidos ante Ecuador, Perú y Paraguay. Todos los bolivaristas estamos muy orgullosos de ustedes. https://t.co/jgygxOnSKI",8,98,marceloclaure
Tue Sep 28 16:34:32 +0000 2021,RT @WeWork: Epic views everywhere you look. 🤩 #wework #weworkchicago https://t.co/y9OWiwfSbf,2,0,marceloclaure
Tue Sep 28 15:42:22 +0000 2021,RT @OpportunityFund: The latest @WSJ #WomenInTheWorkplace report shows how women are rethinking what they want from their work lives. For o…,2,0,marceloclaure
Tue Sep 28 13:22:21 +0000 2021,"RT @SorareHQ: ""It's not the most beautiful goal of my life, but everything that came afterwards came from this generation.""

The rest is hi…",40,0,marceloclaure
Tue Sep 28 12:58:16 +0000 2021,YES YES YES !!  How Miami Seduced Silicon Valley - New York Magazine https://t.co/C8llJknwMK,5,62,marceloclaure
Mon Sep 27 21:23:18 +0000 2021,RT @WeWork: How do you collaborate at work? We’re excited to partner with @NovartisCanada to provide their employees with collaborative spa…,4,0,marceloclaure
Mon Sep 27 00:22:31 +0000 2021,"Desde el medio del océano Atlántico - a 43,000 pies de altura, estoy muy contento por otro triunfo del @Bolivar_Oficial en #Tarija.  No nos vamos a rendir hasta el final. https://t.co/ETfRp0kz1r",10,270,marceloclaure
Sun Sep 26 23:57:33 +0000 2021,Se debería investigar quienes son los culpables de robarse la plata de San José y dejarlo al club así y meterlos a la cárcel.  Creo que estaba metido Tellez y un abogado crúceño malcriado. Esto me hace recuerdo al Bolívar de hace 12 años. https://t.co/1eLyHZ4xL8,12,138,marceloclaure
Sun Sep 26 22:53:14 +0000 2021,RT @pbarbieri: La revolución ⁦@uala_mx⁩ crece en Mexico! Muchas gracias ⁦@eleconomista⁩ — Ualá celebra con Ualá Fest su primer año en Méxic…,7,0,marceloclaure
Sun Sep 26 21:21:01 +0000 2021,RT @cdixon: Web 1 (roughly 1990-2005) was about open protocols that were decentralized and community-governed. Most of the value accrued to…,168,0,marceloclaure
Sun Sep 26 21:17:42 +0000 2021,Me voy a perder el partido de @Bolivar_Oficial - estoy volando hacia Nueva York y el Internet satelital todavía es muy lento ( algo estamos haciendo para cambiar eso ) mientras tanto me van contando jugada a jugada x whats app!!   Es muy importante ganar !!,2,97,marceloclaure
Sun Sep 26 21:05:21 +0000 2021,RT @zenoobvie: On amène la révolution @SorareHQ au stade ❤️ #sorare #clermontfoot https://t.co/FTRwMslLfk,2,0,marceloclaure
Sun Sep 26 21:03:48 +0000 2021,Feliz cumple Bigoton. Tantas buenas memorias desde el 93!  Espero que hayas tenido un lindo día. @xabigorta https://t.co/hPDkOz95pF,0,120,marceloclaure
Sun Sep 26 21:00:26 +0000 2021,"What a ride today. One of my best. From #Monaco to #ColCastillon to #beaulieusurmer 4,144 ft of climb - my favorite 2,803 calories 😃 After 3 days of eating in France. Highly needed ! https://t.co/hExljVVqFU",0,50,marceloclaure
Sun Sep 26 20:48:02 +0000 2021,@ro_yanez No.,0,0,marceloclaure
Sun Sep 26 19:58:36 +0000 2021,"I love seeing @SoftBank’s portfolio company @nurobots attracting top tech talent. All of SoftBank’s companies have amazing talent, and it’s  great when they are recognized for it. https://t.co/A6Ih3CeRiT https://t.co/gZ1Km4Mvxn",3,23,marceloclaure
Sun Sep 26 19:51:59 +0000 2021,"10 years ago there weren’t any 🦄 in #LatAm. Today there are 25 &amp; @SoftBank is part of 15 of them

It is such an untapped potential market, for the fact that tech isn’t only about disruption but adoption. There are so many consumers who are just waiting for the right solutions",28,237,marceloclaure
Sun Sep 26 19:51:22 +0000 2021,"This is just disheartening for what our climate could eventually become. This year we have seen so many climate events, it’s frightening 
https://t.co/zi2ReWfPvM",0,12,marceloclaure
Sun Sep 26 19:47:21 +0000 2021,"RT @CONMEBOL: ✔️ Gran artífice de la histórica clasificación de Bolivia al Mundial de 1️⃣9️⃣9️⃣4️⃣ 

✔️ De calidad y técnica depurada ✨⚽…",35,0,marceloclaure
Sun Sep 26 19:45:38 +0000 2021,I ❤️ life.,4,149,marceloclaure
Sun Sep 26 19:45:17 +0000 2021,"Never thought I’d say @SoftBank and @ddlovato are working together, but here we are !
https://t.co/EWqSUBKN0P",0,15,marceloclaure
Sun Sep 26 19:42:15 +0000 2021,"Can’t wait! I gladly show my vaccine card everywhere I go, but this will be so much easier! 
https://t.co/SjVjkbn6Gg",0,16,marceloclaure
Sun Sep 26 19:35:10 +0000 2021,"How can you read this and NOT love the power of AI !
https://t.co/Cezy2VGqJS",2,18,marceloclaure
Sat Sep 25 23:05:59 +0000 2021,"RT @nayibbukele: 2.1 million Salvadorans are ACTIVELY USING @chivowallet (not downloads).

Chivo is not a bank, but in less than 3 weeks, i…",7549,0,marceloclaure
Sat Sep 25 19:08:31 +0000 2021,Love ❤️ #LatinoAmerica https://t.co/JmzgxC9oef,6,175,marceloclaure
Sat Sep 25 17:24:03 +0000 2021,When people ask me about #Sorare and why did I invest. It’s simple. @SorareHQ is to Physical Sports cards what Uber was to New York cabs.  Get the point ?,11,102,marceloclaure
Sat Sep 25 17:18:37 +0000 2021,Hello to all my @WeWork employees and partners in #SouthKorea 안녕하세요 https://t.co/ZNOxRsKyiJ,0,25,marceloclaure
Sat Sep 25 16:19:29 +0000 2021,It just never gets old Biking in the South of France #Ilovenice https://t.co/auFW1m2IHb,0,63,marceloclaure
Sat Sep 25 16:07:34 +0000 2021,When people ask what’s different between the internet and blockchain. My answer is the Internet is for transfer of information. Blockchain allows for transfer of value without intermediaries.  (Hint financial systems massive disruption coming).,40,279,marceloclaure
Sat Sep 25 16:05:49 +0000 2021,@camran_khan Please send,0,1,marceloclaure
Sat Sep 25 14:43:21 +0000 2021,It doesn’t matter how succesful you are; never loose your intellectual humility and always learn !,15,139,marceloclaure
Fri Sep 24 23:56:13 +0000 2021,"Un saludo de 2⃣4⃣ de septiembre, hasta el cielo más puro de América.
Felicidades a los Cruceños y Pandinos por sus fiestas de aniversario.
¡VIVA SANTA CRUZ!.
¡VIVA PANDO!.
❤️💛💚",4,113,marceloclaure
Fri Sep 24 22:56:43 +0000 2021,Att or Verizon ? https://t.co/OOhrC4XYuP,0,17,marceloclaure
Fri Sep 24 22:51:33 +0000 2021,@rodneysampson @bznotes We are on our way to that,0,5,marceloclaure
Fri Sep 24 22:39:08 +0000 2021,The joy of traveling with my dad and my best friend.  #Monaco https://t.co/nCbnFuNJj1,0,98,marceloclaure
Fri Sep 24 22:32:30 +0000 2021,@bznotes We are doubling down :),0,17,marceloclaure
Fri Sep 24 22:00:10 +0000 2021,"Great message. As an entrepreneur, you can't be afraid of obstacles or failures - you have to view them as something to learn and grow from. Your mindset determines your success. Stay focused, positive and resilient! https://t.co/EEmPD9EFRg",3,21,marceloclaure
Fri Sep 24 21:30:03 +0000 2021,"Pretty soon, paying with #crypto will be just as easy as using Apple Pay. Can’t wait to use it everywhere!
https://t.co/a7aPr2M3hS",1,28,marceloclaure
Fri Sep 24 20:30:05 +0000 2021,"A whole generation of Latin Americans risks falling behind because of the COVID-19 crisis. One of the main hurdles to get children back to school safely is the lack of approved vaccines in the region. We have to find a way to solve this !
https://t.co/OqCQ1c6kLm",5,10,marceloclaure
Fri Sep 24 20:00:16 +0000 2021,Congrats @Jack ! More ways to transact = more financial inclusion. We all win ! https://t.co/upEfi3oZMt,3,49,marceloclaure
Fri Sep 24 19:00:10 +0000 2021,"This is what @WeWork is all about - providing a space for creative minds to thrive. This isn’t just the future of work, it’s the present ! https://t.co/y7q4lF24ku",0,16,marceloclaure
Fri Sep 24 18:13:04 +0000 2021,In my first conversation with @mdcpresident we discussed how AI was becoming part of everything we do. Proud to see MDC embracing this reality and awarding credits to students who complete @correlationone DS4A empowerment program https://t.co/Mv3XLzC5cn,2,20,marceloclaure
Fri Sep 24 17:49:42 +0000 2021,RT @OpportunityFund: We are live at #BlackIsTech (new time) with @chad_harris14 from our early-stage investment team and @adapdix CEO and f…,1,0,marceloclaure
Fri Sep 24 17:49:23 +0000 2021,@gabriel_p_a @Bolivar_Oficial Y el problema de Bolivia es que hay gente como tú que hunde al país.,0,0,marceloclaure
Fri Sep 24 17:05:52 +0000 2021,"RT @ni2las: One of the most vibrant moment in my life was the final of the FIFA 98 World Cup, knowing that the French National team had to…",5,0,marceloclaure
Fri Sep 24 15:26:26 +0000 2021,Feliz cumpleaños querido amigo #Beñat. Mis mejores deseos. Tengo lindos recuerdos de grandes logros juntos en @Bolivar_Oficial. https://t.co/bs4w7UQJTP,10,183,marceloclaure
Fri Sep 24 13:18:49 +0000 2021,@DzeroDee @getpeid New one coming,0,2,marceloclaure
Fri Sep 24 12:38:33 +0000 2021,TGIF. Bonjour! https://t.co/0ogulXeTwh,1,88,marceloclaure
Fri Sep 24 10:24:48 +0000 2021,See it and seize the moment.  Don’t waste that opportunity that’s in front of you.,11,102,marceloclaure
Fri Sep 24 05:40:48 +0000 2021,Can’t wait. Love my #iPhone in the best network in the world. @TMobile https://t.co/rYb5gIIdOu,1,35,marceloclaure
Fri Sep 24 05:40:05 +0000 2021,What a take off !!  Goodbye #Gibraltar Thanks to Chief Minister @FabianPicardo for your hospitality.  We have discovered a hidden gem.  Be back soon. https://t.co/1fWPcBH6Aj,8,86,marceloclaure
Fri Sep 24 05:33:54 +0000 2021,So true and so powerful.  WE &gt; ME.  always. https://t.co/6NmI0LKIoZ,12,80,marceloclaure
Fri Sep 24 05:30:07 +0000 2021,"I personally love the whole pre owned economy. I did it in mobile phones, Kavak in cars and i think the same can happen in luxury. SoftBank banks on pre-owned fashion sector by backing Vestiaire Collective’s €178M funding round https://t.co/bT6IyHiVMk",3,14,marceloclaure
Fri Sep 24 05:22:07 +0000 2021,El poder de los emprendedores que van cambiando el mundo. https://t.co/wp8Dcx7v4D,13,103,marceloclaure
Fri Sep 24 01:00:08 +0000 2021,"Our iPhones know us better than our closet friends. They hold our passwords, our messages, our browsing history &amp; they even finish our sentences! It makes sense for them to play an important part in caring for our mental health, too. https://t.co/yyTH4FRCPt",2,27,marceloclaure
Thu Sep 23 23:30:03 +0000 2021,People are your most important asset. We did this over the summer at @SoftBank &amp; you love to see the trend growing. It’s a great way to keep employees engaged. https://t.co/cDWEdfrM3l,1,21,marceloclaure
Thu Sep 23 22:45:36 +0000 2021,Looking forward to this series with Mayor @FrancisSuarez. Can’t wait to tune in!  #HispanicHeritageMonth https://t.co/hWXnPs2xEf,2,14,marceloclaure
Thu Sep 23 22:00:00 +0000 2021,@techoregon @DigitalTrends @mariatearnal @ggdiazjr @mcferfer @LuisvonAhn @ninavaca @lilianr @IgnacioTechie @FromCaliToMars @alvarocelis Thanks 🙏,0,2,marceloclaure
Thu Sep 23 21:59:35 +0000 2021,Thanks @Cookie enjoyed our interview. Hope you learned a bit about #LatinAmerica https://t.co/HI9VeFvl4P,1,12,marceloclaure
Thu Sep 23 21:54:37 +0000 2021,Algunos de los empresarios hispanos más exitosos en Estados Unidos - Orgulloso de estar en esta lista !!  https://t.co/gCIxBdqFS5,5,76,marceloclaure
Thu Sep 23 21:43:41 +0000 2021,"A Kavak recebe US $ 700 milhões em novos fundos, dobrando sua avaliação para US $ 8,7 bilhões https://t.co/1dTHNoyQgg",0,7,marceloclaure
Thu Sep 23 21:43:40 +0000 2021,A família @softbank tem muito orgulho de ser o maior acionista da @kavakmx e apoiar um empreendedor incrível como @carlosjgarciao. É uma inspiração ver você crescer!!,1,10,marceloclaure
Thu Sep 23 21:43:19 +0000 2021,"Con $700M de nuevo financiamiento, Kavak acelera y duplica su valuación a $8.700M https://t.co/y9hrPYmSCJ",8,20,marceloclaure
Thu Sep 23 21:43:18 +0000 2021,"La familia @Softbank está muy orgullosa de ser el accionista principal de ⁦@kavakmx y de apoyar a un emprendedor increíble. @carlosjgarciao, el crecimiento de tu proyecto nos inspira!",2,26,marceloclaure
Thu Sep 23 21:37:13 +0000 2021,"RT @techoregon: @DigitalTrends put together this list of influential Hispanic people in tech featuring @mariatearnal, @ggdiazjr, @mcferfer,…",3,0,marceloclaure
Thu Sep 23 20:34:07 +0000 2021,My dinner.   Yours ? Send pics https://t.co/ezuCPBBDAJ,0,62,marceloclaure
Thu Sep 23 20:25:34 +0000 2021,When you are so lucky that you get to travel with your dad and your best friend. #Gibraltar https://t.co/a0ODvIDiBr,1,56,marceloclaure
Thu Sep 23 20:24:33 +0000 2021,@CelesteMafia @jesus_mena1 La enviada te mata.  P !!,0,0,marceloclaure
Thu Sep 23 20:24:06 +0000 2021,@novogratz A hard working life !!,0,1,marceloclaure
Thu Sep 23 20:23:15 +0000 2021,That’s @SoftBank   Amplified ambition to be #1 in the world.  Not linear but exponential. https://t.co/qtjGvOuf6z,2,31,marceloclaure
Thu Sep 23 20:21:51 +0000 2021,@Mattialive79 Yes and get vaccinated,0,0,marceloclaure
Thu Sep 23 20:19:28 +0000 2021,"A huge shout-out to Lexie, who at 21 has already visited the whole world! I travel constantly and try to take my kids with me every time I can. Exploring new countries and new cultures opens your mind. Do it as much as you can! https://t.co/x2p95oBmI7",2,21,marceloclaure
Thu Sep 23 19:00:38 +0000 2021,"Crypto twitter loves to say #buythedip, and yes it’s best to buy an asset when it’s undervalued. But the best time is when you’ve done your research and you truly believe in it. My advice: define your goals and research what the best option is for you.",7,76,marceloclaure
Thu Sep 23 17:03:59 +0000 2021,Totalmente de acuerdo @BOLIVAR24_7 https://t.co/UMt62izSQO,0,70,marceloclaure
Thu Sep 23 17:03:22 +0000 2021,"From the first time I met the @kavakmx team back in 2019, I had no doubt that this company was going to be one of the leading disruptors in the car industry and in #LatinAmerica  👏 👏 https://t.co/JCTGZQmpsC",3,97,marceloclaure
Thu Sep 23 16:59:22 +0000 2021,"RT @javiersamb: @marceloclaure hablando de la gran oportunidad que representa #Latinoamérica para el #VentureCapital

""We are not the only…",2,0,marceloclaure
Thu Sep 23 16:57:18 +0000 2021,"The @softbank family is so proud to be ⁦@kavakmx⁩ largest shareholder  &amp; to support such an amazing entrepreneur like @carlosjgarciao  It’s an inspiration to see you grow!! Kavak drives away with $700M in new funding, doubling its valuation to $8.7B  https://t.co/IQNkAIzMKH",5,77,marceloclaure
Thu Sep 23 15:54:49 +0000 2021,RT @ni2las: We're thrilled to announce that 50+ football legends entered an exclusive partnership where @SorareHQ will issue their #NFTs 🚀…,20,0,marceloclaure
Thu Sep 23 13:18:39 +0000 2021,Bravo 👏 @ni2las @SorareHQ https://t.co/iyPB2ejDop,0,21,marceloclaure
Thu Sep 23 11:39:12 +0000 2021,@Nivek063 A victory is a victory,0,2,marceloclaure
Thu Sep 23 11:05:46 +0000 2021,Good morning from  #Gibraltar https://t.co/B3IqqBuhln,5,161,marceloclaure
Thu Sep 23 11:03:56 +0000 2021,@Carmen_tuiter Hay que celebrar las pequeñas victorias,0,12,marceloclaure
Thu Sep 23 03:01:17 +0000 2021,It didn’t matter that we had torrential rains this morning in #Miami. This team went for a bike ride. #Unstoppables https://t.co/P4qWhu7BsA,2,36,marceloclaure
Thu Sep 23 02:21:00 +0000 2021,Just a normal day.  Now in a plane heading to #Gibraltar https://t.co/ybqHDATx74,1,16,marceloclaure
Thu Sep 23 02:05:12 +0000 2021,Dinner with my older kids tonight in #Miami https://t.co/Ab6S6m5Pqj,1,67,marceloclaure
Thu Sep 23 01:55:15 +0000 2021,5  a 1. Me encanta el resultado 💙💙,3,214,marceloclaure
Wed Sep 22 23:30:04 +0000 2021,"I don’t watch much reality TV, but I want to give a big shout-out to @FOXTV #AlterEgo for using tech to fight bias. Avatars can help level the playing field for minorities and people with disabilities ! https://t.co/MAMIMT13px",0,12,marceloclaure
Wed Sep 22 23:03:08 +0000 2021,Esta noche necesitamos una victoria para continuar en la lucha. 💙💙💙,4,170,marceloclaure
Wed Sep 22 22:30:06 +0000 2021,How do you keep your kids in touch with their Hispanic Heritage? My secret is dulce de leche :) Food is a wonderful part of every culture. #HispanicHeritageMonth https://t.co/ypprMBRhcV,0,45,marceloclaure
Wed Sep 22 21:40:12 +0000 2021,A whopping 120 million people in the U.S. are without any connection fast enough to even call the internet -  THIS IS NOT WHAT’S EXPECTED IF WE WANT TO CONTINUE TO BE A GLOBAL LEADER.,4,40,marceloclaure
Wed Sep 22 21:15:09 +0000 2021,"Amazing initiative @POTUS. This pandemic isn’t only a U.S. issue. If we can help other countries in need, we should. The sooner we can help the world get vaccinated, the sooner this pandemic can come to an end.
https://t.co/SJZZzPfQFL",2,45,marceloclaure
Wed Sep 22 20:57:47 +0000 2021,Thoughts ? https://t.co/GGgLcBjcc2,2,44,marceloclaure
Wed Sep 22 20:48:08 +0000 2021,RT @OpportunityFund: Great to see our portfolio company @Drift on @LinkedIn's list of the Top Startups in the U.S. The list includes young…,3,0,marceloclaure
Wed Sep 22 14:37:41 +0000 2021,RT @hbarra: Here are the Top 10 most fascinating stats about LatAm Tech in 2021 from Atlantico founding partner @JulioV and our team at @At…,92,0,marceloclaure
Wed Sep 22 12:42:04 +0000 2021,"Excited to announce @SoftBank's latest investment in @vestiaireco, a French 🇫🇷 consumer-tech disruptor that’s transforming the timeless luxury fashion industry.  Proud to serve on the board working closely with CEO Maximilian Bittner and co-founders @SophieHersan &amp; Fanny Moizant! https://t.co/wpddNL3JYU",5,39,marceloclaure
Wed Sep 22 04:14:25 +0000 2021,"RT @tmobilenews: .@TMobile's Education Initiatives Have Connected 3 Million Students … And We’re Just Getting Started

By @MikeSievert, CEO…",9,0,marceloclaure
Wed Sep 22 03:42:39 +0000 2021,@pbarbieri Cuanto corriste ?,0,0,marceloclaure
Wed Sep 22 03:42:16 +0000 2021,"RT @Bolivar_Oficial: #TorneoReservas 🏆
Independiente 1 – 3 Bolívar
¡Nuestro equipo Pre Profesional suma su séptima victoria consecutiva y c…",3,0,marceloclaure
Wed Sep 22 03:11:37 +0000 2021,"""I think that sleep may be one of the most significant lifestyle factors that determines your risk ratio for Alzheimer's disease."" Attia",6,65,marceloclaure
Wed Sep 22 02:28:06 +0000 2021,Hay amigos cerca y amigos en la distancia. Estén donde estén se sienten en cada paso y dan sentido a esta aventura llamada Vida. Feliz #DiaDeLaAmistad a la familia Bolivarista 💙 https://t.co/RbbymPSRxb,7,115,marceloclaure
Tue Sep 21 23:30:07 +0000 2021,"When we founded The @SoftBank @OpportunityFund last year in June, our goal was to support and build a community of outstanding Black, Latinx and Native American founders. The community is still growing across the ecosystem, empowering BIPOC to become the next trailblazers. https://t.co/c0KC0JG4jT",8,56,marceloclaure
Tue Sep 21 21:30:06 +0000 2021,"We are passionate about #AI at @SoftBank. While we continue to learn through the development process, ultimately its uses are limitless - science, medicine, logistics, accessibility... too many applications to even list them 🤯",5,42,marceloclaure
Tue Sep 21 20:47:52 +0000 2021,"Excited to speak about the amazing things happening in #LatAm at @TechCrunch Disrupt this year ! Such a great opportunity to connect with entrepreneurs, &amp; can’t wait to see what startups emerge this year. #TCDisprupt https://t.co/IJhYzy3XV7",3,42,marceloclaure
Tue Sep 21 20:00:49 +0000 2021,"It takes vision to see when something is more than just a fad.  Congrats, my friend @FrancisSuarez. #MiamiTech is just getting started! https://t.co/nHDCSVqtJA",0,13,marceloclaure
Tue Sep 21 19:40:07 +0000 2021,The UN General Assembly is starting today. Focus is on COVID-19 and climate change. These are key issues that we need to solve urgently. Our kids’ future is at stake! https://t.co/xWRArjyVo9,3,44,marceloclaure
Tue Sep 21 16:21:19 +0000 2021,Sharing my story celebrating #HispanicHeritageMonth with my Latino @WeWork employees. Los quiero mucho.  Vivan los Latinos !! https://t.co/FticpyWxXT,3,27,marceloclaure
Tue Sep 21 15:35:11 +0000 2021,"RT @OpportunityFund: This Wednesday, SB Opportunity Fund Early-Stage Investor @chad_harris14 and portfolio founder Anthony Hill of AI/ML co…",3,0,marceloclaure
Tue Sep 21 14:52:48 +0000 2021,"RT @PodiumVC: #Paris-based @SorareHQ, co-founded by @ni2las, raises $680 million Series B for its fantasy sports NFT game, led by @softbank…",3,0,marceloclaure
Tue Sep 21 14:16:33 +0000 2021,@Gargamen3 Details ?,0,0,marceloclaure
Tue Sep 21 14:00:26 +0000 2021,"As a parent, you always want to protect your children and with COVID, it’s been hard to feel like we have much control. I’m relieved #Pfizer is one step closer to being available for younger kids, I want my girls to go back to enjoying their childhood 
https://t.co/lboHqdAUat",2,20,marceloclaure
Tue Sep 21 12:44:50 +0000 2021,@majano_saul @nayibbukele Soon !!,1,1,marceloclaure
Tue Sep 21 12:19:22 +0000 2021,Lots of good investing activity in  🇫🇷 this week !!  #vivelefrance,0,25,marceloclaure
Tue Sep 21 12:14:40 +0000 2021,And….@SoftBank lead the round.  I am so passionate about this investment as it puts it all together.  Fútbol + tech + blockchain + fantasy Futbol + collectibles.  Very proud to join the board of @SorareHQ 🇫🇷 https://t.co/vbV7RDhs7O,4,31,marceloclaure
Tue Sep 21 12:12:11 +0000 2021,@APompliano @MarcAnthony I did !!,0,0,marceloclaure
Tue Sep 21 12:07:19 +0000 2021,This Sunday I had a chance to go see one of my all time favorites. @MarcAnthony I forgot how amazing it’s to listen to live music. https://t.co/ZskR2j4k9w,7,56,marceloclaure
Tue Sep 21 11:58:38 +0000 2021,"Thrilled to announce @SoftBank’s latest investment in Sorare, a leading player in #NFT-based fantasy sports. I'm proud to join the board and back an incredible founder @ni2las who is disrupting the way we live &amp; play with two things I’m passionate about-tech &amp; sports.#OwnYourGame https://t.co/oR2N7AHtd8",4,70,marceloclaure
Tue Sep 21 11:56:25 +0000 2021,Every week I take each of my girls out and do something with them.  It’s the best part of the week.  Took Siena to lunch Sunday and I am still at awe with all that’s going on in her life. https://t.co/UK9yqbcUjz,0,78,marceloclaure
Tue Sep 21 11:52:11 +0000 2021,"No better way to start this morning.   Stretching every morning, some meditation and Yoga goes a long way to perform better through out the day. https://t.co/XVcCAaPCkW",1,70,marceloclaure
Mon Sep 20 21:20:05 +0000 2021,Amazing !! https://t.co/g9GmikLtOt,1,19,marceloclaure
Mon Sep 20 19:56:21 +0000 2021,"RT @bnl_consulting: Happy First Day of Hispanic Heritage Month! All month long we'll be celebrating our industry's Latinx inventors, innova…",2,0,marceloclaure
Mon Sep 20 12:55:08 +0000 2021,"RT @OpportunityFund: SoftBank is committed to helping change the face of tech and VC, which starts by building a diverse team. Our Managing…",10,0,marceloclaure
Mon Sep 20 12:53:38 +0000 2021,"RT @ni2las: So excited to see #NFTs from Mbappé, Messi, Neymar and co dropping into @SorareHQ fantasy game today!
Welcome back @PSG_inside…",18,0,marceloclaure
Sun Sep 19 22:16:43 +0000 2021,RT @snyatta: Miami can distinguish itself from all other tech centers or global city states by being the place where people with PURPOSE co…,18,0,marceloclaure
Sun Sep 19 19:01:07 +0000 2021,"1️⃣8️⃣ años después volvemos a jugar contra Independiente, en Sucre. Un rival duro, pero estoy seguro de que conseguiremos el triunfo @Bolivar_Oficial. El camino al título continúa. ¡Vamos, Academia! https://t.co/9elQ83e9oz",6,91,marceloclaure
Sun Sep 19 05:48:10 +0000 2021,@LazyCrypto024 You truly are a moron.,0,1,marceloclaure
Sun Sep 19 02:11:42 +0000 2021,Wild Saturday night with my hot wife.  Going to party in #NYC tonight. https://t.co/N8y7xCjuzu,6,387,marceloclaure
Sun Sep 19 01:10:54 +0000 2021,Grande @GironaFC y @CristhianStuani Gran victoria sobre el @realvalladolidE Esto recién empieza. https://t.co/9MxMmJlC6s,10,125,marceloclaure
Sun Sep 19 00:54:26 +0000 2021,Feliz cumpleaños amigo Happy Birthday @lancearmstrong you are 50!  Let’s continue to kick ass together until we are 90!! https://t.co/h1s1g7PQFu,0,54,marceloclaure
Sun Sep 19 00:45:08 +0000 2021,@APompliano Name them!!,1,131,marceloclaure
Sun Sep 19 00:09:52 +0000 2021,RT @pbarbieri: Muchas gracias @LNRevista y @marturua por esta nota! No esperaba que fuera tapa…,38,0,marceloclaure
Sat Sep 18 23:01:28 +0000 2021,@AndreiMurillo2 Idiot.,0,4,marceloclaure
Sat Sep 18 23:01:18 +0000 2021,@Danielitorioss Long story.,0,2,marceloclaure
Sat Sep 18 22:14:38 +0000 2021,Anything exciting for #Saturdaynight ?  Share your plans and send me pics !!,0,27,marceloclaure
Sat Sep 18 19:46:25 +0000 2021,SoftBank’s Marcelo Claure is coming to Disrupt next week | TechCrunch https://t.co/2d8ZJlzqg6,6,58,marceloclaure
Sat Sep 18 16:21:27 +0000 2021,@HarryStebbings @rubenharris Great post. Average people don’t get it,0,4,marceloclaure
Sat Sep 18 14:54:00 +0000 2021,@muralihr Too much mediocrity and too many crooks that I get to meet.,0,4,marceloclaure
Sat Sep 18 14:52:42 +0000 2021,Smartest tech entrepreneur ever ?     My answer : Steve Jobs,6,158,marceloclaure
Sat Sep 18 14:51:02 +0000 2021,Who is your favorite mayor in the #UnitedStates?            I go first. @FrancisSuarez,7,196,marceloclaure
Sat Sep 18 14:46:05 +0000 2021,@FotograFXR Yes,0,3,marceloclaure
Sat Sep 18 14:38:31 +0000 2021,I love biking on Saturdays. It allows me to release all the anger I have accumulated during the week.,3,64,marceloclaure
Sat Sep 18 14:37:00 +0000 2021,@IrvingMercedes You are doomed. Then !!,0,0,marceloclaure
Sat Sep 18 14:35:17 +0000 2021,"I have the energy of a teenager (actually more), the drive of a thirty year old and the wisdom of my true age (50).  You ?",7,96,marceloclaure
Sat Sep 18 02:29:31 +0000 2021,@FrancisSuarez Thank You @FrancisSuarez,0,8,marceloclaure
Fri Sep 17 23:43:14 +0000 2021,Karma takes care of bad people.  Agree ?,8,262,marceloclaure
Fri Sep 17 15:00:33 +0000 2021,"Another day closer to beating #Miami traffic in an air taxi! This is a huge step for @reeftechnolgy’s airborne project
https://t.co/urjKWlBdIq",4,29,marceloclaure
Fri Sep 17 14:33:14 +0000 2021,"RT @Bolivar_Oficial: ¡Bolivarmania llega a El Alto! 💙

Hoy tendremos la apertura de nuestra sucursal en la Línea Morada 🟪 de @miteleferico,…",5,0,marceloclaure
Fri Sep 17 14:32:37 +0000 2021,RT @UncleEd69: @marceloclaure @MLS @InterMiamiCF Gracias @marceloclaure Sin tu vision no habria un @InterMiamiCF Gracias por habernos dado…,5,0,marceloclaure
Fri Sep 17 14:31:24 +0000 2021,@UncleEd69 @MLS @InterMiamiCF @Southern_Legion Gracias a ustedes por todo el apoyo.  Ahora a continuar apoyando.,0,11,marceloclaure
Fri Sep 17 14:30:18 +0000 2021,"The unequal playing field in the VC world is exactly why we started the @OpportunityFund, but we can’t change the industry all on our own. We all need to commit to making this a more inclusive environment to impact the numbers and the narrative
https://t.co/r3FUSoSTby",1,17,marceloclaure
Fri Sep 17 13:29:50 +0000 2021,"My dream to bring an @MLS team to #Miami began in 2009 and with @InterMiamiCF, my mission is complete. It’s time to move on  and let others carry on the mission.  From my family to yours, thanks to the most important players in this journey - the fans who never gave up. https://t.co/duU6xjTKVP",24,428,marceloclaure
